Gene,Entrez ID,Image Series URL,Used in analysis?,ID
4631422O05Rik,78749,4631422O05Rik/74363347.html,0,74363347
4631427C17Rik,74340,4631427C17Rik/73929896.html,0,73929896
4632411B12Rik,226976,4632411B12Rik/74988741.html,0,74988741
4833414E09Rik,71633,4833414E09Rik/73521828.html,0,73521828
4833424O15Rik,75769,4833424O15Rik/70744326.html,0,70744326
4930431J08Rik,73884,4930431J08Rik/74047400.html,0,74047400
4930572J05Rik,223626,4930572J05Rik/72008306.html,0,72008306
4930589M24Rik,75906,4930589M24Rik/74363348.html,0,74363348
4931407K02Rik,77627,4931407K02Rik/74819465.html,0,74819465
4931408A02Rik,70967,4931408A02Rik/1319.html,0,1319
4932418E24Rik,329366,4932418E24Rik/73635776.html,0,73635776
4933427D14Rik,74477,4933427D14Rik/74272053.html,0,74272053
4933440J22Rik,74470,4933440J22Rik/74988742.html,0,74988742
5730469M10Rik,70564,5730469M10Rik/70436739.html,0,70436739
5730593N15Rik,77583,5730593N15Rik/73732151.html,0,73732151
5830404H04Rik,207781,5830404H04Rik/1986.html,0,1986
6230405M12Rik,232035,6230405M12Rik/71717144.html,0,71717144
6330442E10Rik,268567,6330442E10Rik/72128773.html,0,72128773
6330581L23Rik,233056,6330581L23Rik/356855.html,0,356855
6430502M16Rik,218440,6430502M16Rik/72128747.html,0,72128747
6430709H04Rik,16180,6430709H04Rik/74750012.html,0,74750012
6530418L21Rik,109050,6530418L21Rik/74819651.html,0,74819651
7420498E04Rik*,0,7420498E04Rik*/75043148.html,0,75043148
8030498B09Rik,77547,8030498B09Rik/74958606.html,0,74958606
8430415E04Rik,74521,8430415E04Rik/71249744.html,0,71249744
9130213B05Rik,231440,9130213B05Rik/75749783.html,0,75749783
9130422G05Rik,69863,9130422G05Rik/70634139.html,0,70634139
9530058B02Rik,68241,9530058B02Rik/1996.html,0,1996
9630017J07Rik*,0,9630017J07Rik*/75080279.html,0,75080279
9630033F20Rik,319801,9630033F20Rik/71249748.html,0,71249748
9830001H06Rik,320706,9830001H06Rik/77340458.html,0,77340458
9830123M21Rik,226438,9830123M21Rik/75988547.html,0,75988547
9930013L23Rik,80982,9930013L23Rik/72128775.html,0,72128775
A330019N05Rik,215890,A330019N05Rik/71924374.html,0,71924374
A330043P19Rik*,0,A330043P19Rik*/75144634.html,0,75144634
A4galt,239559,A4galt/71717165.html,0,71717165
A530057D15Rik*,0,A530057D15Rik*/75042238.html,0,75042238
A730030A06,328235,A730030A06/73930833.html,0,73930833
A730081H18Rik*,0,A730081H18Rik*/77280438.html,0,77280438
A830018L16Rik,320492,A830018L16Rik/73818758.html,0,73818758
A830039N20Rik,268723,A830039N20Rik/72340208.html,0,72340208
A830073O21Rik,320262,A830073O21Rik/74819036.html,0,74819036
A930001M12Rik,320500,A930001M12Rik/73636150.html,0,73636150
A930009N24,329876,A930009N24/74047747.html,0,74047747
Aars,234734,Aars/74641317.html,0,74641317
Abat,268860,Abat/72079931.html,0,72079931
Abcb10,56199,Abcb10/74881353.html,0,74881353
Abcd1,11666,Abcd1/356086.html,0,356086
Ablim2,231148,Ablim2/73636039.html,0,73636039
Abtb1,80283,Abtb1/1659.html,0,1659
Acat1,110446,Acat1/71836840.html,0,71836840
Aco1,11428,Aco1/76135819.html,0,76135819
Actb,11461,Actb/74881516.html,0,74881516
Actr10,56444,Actr10/64.html,0,64
Adam19,11492,Adam19/74272054.html,0,74272054
Adamts1,11504,Adamts1/69.html,0,69
Adamts15,235130,Adamts15/77332098.html,0,77332098
Adck4,76889,Adck4/70743880.html,0,70743880
Adcy7,11513,Adcy7/2017.html,0,2017
Adm,11535,Adm/74819251.html,0,74819251
Adra2a,11551,Adra2a/73615550.html,0,73615550
Adra2b,11552,Adra2b/74724532.html,0,74724532
Agc1,11595,Agc1/77869840.html,0,77869840
Agrp,11604,Agrp/72283799.html,0,72283799
Agtr1b,11608,Agtr1b/74724627.html,0,74724627
AI848100,226551,AI848100/71250314.html,0,71250314
Aif1,11629,Aif1/75080249.html,0,75080249
Aim1,11630,Aim1/71250315.html,0,71250315
Aire,11634,Aire/1327.html,0,1327
Akap13,75547,Akap13/74581373.html,0,74581373
Aldh1a2,19378,Aldh1a2/2025.html,0,2025
Aldh2,11669,Aldh2/74819240.html,0,74819240
Alg1,208211,Alg1/70616016.html,0,70616016
Alg14,66789,Alg14/75081004.html,0,75081004
Alg2,56737,Alg2/73931383.html,0,73931383
Alk,11682,Alk/77371829.html,0,77371829
Alox12b,11686,Alox12b/72128779.html,0,72128779
Alox8,11688,Alox8/73718055.html,0,73718055
Alpk2,225638,Alpk2/74988275.html,0,74988275
Ampd3,11717,Ampd3/77371807.html,0,77371807
Ankrd10,102334,Ankrd10/2027.html,0,2027
Ankrd25,235041,Ankrd25/1160.html,0,1160
Ankrd6,140577,Ankrd6/71247671.html,0,71247671
Anln,68743,Anln/33.html,0,33
Anp32a,11737,Anp32a/94.html,0,94
Anxa1,16952,Anxa1/70813897.html,0,70813897
Anxa11,11744,Anxa11/2029.html,0,2029
Aox1,11761,Aox1/74425525.html,0,74425525
Ap2b1,71770,Ap2b1/96.html,0,96
Apbb1,11785,Apbb1/2033.html,0,2033
Aqp3,11828,Aqp3/293692.html,0,293692
Ar,11835,Ar/2039.html,0,2039
Arfl4,80981,Arfl4/73817927.html,0,73817927
Arg2,11847,Arg2/70928338.html,0,70928338
Arhgap27,544817,Arhgap27/75774664.html,0,75774664
Arhgef10,234094,Arhgef10/77280329.html,0,77280329
Arhgef2,16800,Arhgef2/2043.html,0,2043
Arl2,56327,Arl2/74819344.html,0,74819344
Arl4d,80981,Arl4d/73817442.html,0,73817442
Arl6ip5,65106,Arl6ip5/75651232.html,0,75651232
Arx,11878,Arx/118.html,0,118
Astn2,56079,Astn2/74047748.html,0,74047748
Asxl3,211961,Asxl3/74988269.html,0,74988269
Atf3,11910,Atf3/70814344.html,0,70814344
Atg3,67841,Atg3/74988519.html,0,74988519
Atic,108147,Atic/72077466.html,0,72077466
Atm,11920,Atm/1329.html,0,1329
Atp11c,320940,Atp11c/74750077.html,0,74750077
Atp13a5,268878,Atp13a5/74658053.html,0,74658053
Atp1b2,11932,Atp1b2/74819255.html,0,74819255
Atp5h,71679,Atp5h/77371785.html,0,77371785
Atp6v1c2,68775,Atp6v1c2/74881265.html,0,74881265
Atp9b,50771,Atp9b/74272466.html,0,74272466
Atpaf1,230649,Atpaf1/77280419.html,0,77280419
Atrx,22589,Atrx/74881733.html,0,74881733
Aurka,20878,Aurka/2643.html,0,2643
Auts2,319974,Auts2/79591687.html,0,79591687
Avil,11567,Avil/72340234.html,0,72340234
Avpr1a,54140,Avpr1a/74641316.html,0,74641316
AW049765,106766,AW049765/73512501.html,0,73512501
Axin1,12005,Axin1/2053.html,0,2053
B230114H05Rik*,269987,B230114H05Rik*/75043139.html,0,75043139
B230218L05Rik,330998,B230218L05Rik/72472747.html,0,72472747
B230220E17Rik,320865,B230220E17Rik/74658022.html,0,74658022
B230373P09Rik,110084,B230373P09Rik/73520818.html,0,73520818
B3galt5,93961,B3galt5/77280578.html,0,77280578
B3gnt1,108902,B3gnt1/77332102.html,0,77332102
B3gnt5,108105,B3gnt5/73992711.html,0,73992711
B530004C07Rik*,0,B530004C07Rik*/75042243.html,0,75042243
B830028B13Rik*,627214,B830028B13Rik*/75042244.html,0,75042244
Baalc,118452,Baalc/73520964.html,0,73520964
Bag2,213539,Bag2/70634296.html,0,70634296
Barx2,12023,Barx2/2057.html,0,2057
BC005471,235050,BC005471/356856.html,0,356856
BC005624,227707,BC005624/67936203.html,0,67936203
BC022623,224093,BC022623/72472748.html,0,72472748
BC023892,212943,BC023892/73520967.html,0,73520967
BC049816,232313,BC049816/73931405.html,0,73931405
BC051227,234384,BC051227/74988601.html,0,74988601
BC052055,328643,BC052055/71587835.html,0,71587835
BC057079,230393,BC057079/74881879.html,0,74881879
BC064033,208164,BC064033/72283801.html,0,72283801
BC065085,219148,BC065085/71924279.html,0,71924279
Bche,12038,Bche/74881889.html,0,74881889
Bcl2l11,12125,Bcl2l11/74658243.html,0,74658243
Bcl7c,12055,Bcl7c/70743235.html,0,70743235
Bid,12122,Bid/71836838.html,0,71836838
Bmp4,12159,Bmp4/1333.html,0,1333
Bmp5,12160,Bmp5/73817428.html,0,73817428
Bpgm,12183,Bpgm/67936202.html,0,67936202
Brp44l,55951,Brp44l/2067.html,0,2067
Brs3,12209,Brs3/70560328.html,0,70560328
Brwd1,93871,Brwd1/1109.html,0,1109
Btbd3,228662,Btbd3/71016618.html,0,71016618
Btd,26363,Btd/2069.html,0,2069
Btg3,12228,Btg3/72008120.html,0,72008120
Bves,23828,Bves/74511935.html,0,74511935
Bxdc1,67239,Bxdc1/293465.html,0,293465
C030014K22Rik,226610,C030014K22Rik/72472750.html,0,72472750
C030046I01Rik,109284,C030046I01Rik/74881890.html,0,74881890
C1qtnf5,235312,C1qtnf5/293664.html,0,293664
C230009H10Rik,16502,C230009H10Rik/72472761.html,0,72472761
C230071H18Rik,399569,C230071H18Rik/72283803.html,0,72283803
C630007C17Rik,241514,C630007C17Rik/73817426.html,0,73817426
C920006C10Rik,76740,C920006C10Rik/75749772.html,0,75749772
Cachd1,320508,Cachd1/72119579.html,0,72119579
Cacna1h,58226,Cacna1h/72119638.html,0,72119638
Cacng7,81904,Cacng7/74750054.html,0,74750054
Cacybp,12301,Cacybp/75144703.html,0,75144703
Calcb,116903,Calcb/72338699.html,0,72338699
Camkk1,55984,Camkk1/73930840.html,0,73930840
Camkv,235604,Camkv/70743867.html,0,70743867
Caml,12328,Caml/79568047.html,0,79568047
Cap2,67252,Cap2/70436737.html,0,70436737
Car9,230099,Car9/74988271.html,0,74988271
Casp9,12371,Casp9/1681.html,0,1681
Casq1,12372,Casq1/74819254.html,0,74819254
Cast,12380,Cast/70928199.html,0,70928199
Cbara1,216001,Cbara1/74658238.html,0,74658238
Cbfa2t3h,12398,Cbfa2t3h/75038485.html,0,75038485
Cbfb,12400,Cbfb/1168.html,0,1168
Cblb,208650,Cblb/74988451.html,0,74988451
Cbr3,109857,Cbr3/2077.html,0,2077
Cbs,12411,Cbs/1335.html,0,1335
Ccdc85a,216613,Ccdc85a/75081006.html,0,75081006
Ccdc92,215707,Ccdc92/74658111.html,0,74658111
Ccr10,12777,Ccr10/74724659.html,0,74724659
Cd164,53599,Cd164/75749771.html,0,75749771
Cd1d1,12479,Cd1d1/219.html,0,219
Cd33,12489,Cd33/75043153.html,0,75043153
Cdc27,217232,Cdc27/293466.html,0,293466
Cdc42ep3,260409,Cdc42ep3/75146001.html,0,75146001
Cdh11,12552,Cdh11/74881285.html,0,74881285
Cdh23,22295,Cdh23/72283805.html,0,72283805
Cdh4,12561,Cdh4/2083.html,0,2083
Cdh6,12563,Cdh6/238.html,0,238
Cdk5r1,12569,Cdk5r1/247.html,0,247
Cdkn2c,12580,Cdkn2c/1683.html,0,1683
Cdo1,12583,Cdo1/74583197.html,0,74583197
Centa1,231821,Centa1/74658055.html,0,74658055
Centd1,212285,Centd1/74881937.html,0,74881937
Chd2,244059,Chd2/255.html,0,255
Chga,12652,Chga/2093.html,0,2093
Chl1,12661,Chl1/74272476.html,0,74272476
Chrm2,243764,Chrm2/70560343.html,0,70560343
Chrm5,213788,Chrm5/75826557.html,0,75826557
Chrna3,110834,Chrna3/72119655.html,0,72119655
Chrnb1,11443,Chrnb1/75888752.html,0,75888752
Chrnb3,108043,Chrnb3/70436747.html,0,70436747
Chrnd,11447,Chrnd/74988680.html,0,74988680
Chrne,11448,Chrne/75888738.html,0,75888738
Chrng,11449,Chrng/75551466.html,0,75551466
Chst12,59031,Chst12/74881144.html,0,74881144
Chst2,54371,Chst2/72109633.html,0,72109633
Chst8,68947,Chst8/72080187.html,0,72080187
Cish,12700,Cish/70634310.html,0,70634310
Cit,12704,Cit/75079801.html,0,75079801
Clcn2,12724,Clcn2/72119656.html,0,72119656
Cldn11,18417,Cldn11/77280580.html,0,77280580
Clic5,224796,Clic5/73636094.html,0,73636094
Clmn,94040,Clmn/73931626.html,0,73931626
Clstn1,65945,Clstn1/73769319.html,0,73769319
Cnih,12793,Cnih/278.html,0,278
Cnih3,72978,Cnih3/39.html,0,39
Cnksr3,215748,Cnksr3/74273121.html,0,74273121
Cntfr,12804,Cntfr/75651138.html,0,75651138
Col11a1,12814,Col11a1/71064195.html,0,71064195
Col15a1,12819,Col15a1/74511791.html,0,74511791
Col27a1,373864,Col27a1/74272916.html,0,74272916
Col4a5,12830,Col4a5/73992932.html,0,73992932
Col4a6,94216,Col4a6/72103841.html,0,72103841
Col9a3,12841,Col9a3/70928304.html,0,70928304
Copg2,54160,Copg2/74819259.html,0,74819259
Coro1c,23790,Coro1c/75651191.html,0,75651191
Cort,12854,Cort/72472766.html,0,72472766
Cotl1,72042,Cotl1/72472769.html,0,72472769
Cova1,209224,Cova1/70928339.html,0,70928339
Cox7b,66142,Cox7b/67870085.html,0,67870085
Crabp1,12903,Crabp1/1179.html,0,1179
Crat,12908,Crat/2119.html,0,2119
Crh,12918,Crh/292.html,0,292
Crim1,50766,Crim1/72283807.html,0,72283807
Crls1,66586,Crls1/1148.html,0,1148
Crry,12946,Crry/2125.html,0,2125
Crsp3,70208,Crsp3/61004.html,0,61004
Cry2,12953,Cry2/302.html,0,302
Crym,12971,Crym/73592526.html,0,73592526
Cryzl1,66609,Cryzl1/304.html,0,304
Cspg5,29873,Cspg5/73931385.html,0,73931385
Csrp3,13009,Csrp3/77332671.html,0,77332671
Cst3,13010,Cst3/69120555.html,0,69120555
Ctf1,13019,Ctf1/1695.html,0,1695
Ctgf,14219,Ctgf/79556634.html,0,79556634
Ctla4,12477,Ctla4/75079745.html,0,75079745
Cttn,13043,Cttn/70616018.html,0,70616018
Ctxn1,330695,Ctxn1/74586669.html,0,74586669
Cubn,65969,Cubn/75041430.html,0,75041430
Cyb5,109672,Cyb5/75043146.html,0,75043146
Cyc1,66445,Cyc1/357103.html,0,357103
Cyp39a1,56050,Cyp39a1/71836847.html,0,71836847
Cyp46a1,13116,Cyp46a1/70613977.html,0,70613977
Cyr61,16007,Cyr61/1191.html,0,1191
D030063F01Rik,76740,D030063F01Rik/73931628.html,0,73931628
D11Bwg0434e,52898,D11Bwg0434e/75934529.html,0,75934529
D11Wsu47e,276852,D11Wsu47e/74819575.html,0,74819575
D130072O21Rik,21951,D130072O21Rik/72472775.html,0,72472775
D16Ertd472e,67102,D16Ertd472e/318.html,0,318
D330027P03Rik*,20741,D330027P03Rik*/75144624.html,0,75144624
D4st1,72136,D4st1/74657927.html,0,74657927
D530033C11Rik,78581,D530033C11Rik/71924008.html,0,71924008
Dact2,240025,Dact2/71064219.html,0,71064219
Dcc,13176,Dcc/72472785.html,0,72472785
Dctn6,22428,Dctn6/323597.html,0,323597
Ddc,13195,Ddc/79556614.html,0,79556614
Ddr2,18214,Ddr2/74882459.html,0,74882459
Dedd,21945,Dedd/70615596.html,0,70615596
Depdc7,211896,Depdc7/70743883.html,0,70743883
Dffa,13347,Dffa/74819257.html,0,74819257
Dgat2,67800,Dgat2/72077467.html,0,72077467
Dgkb,217480,Dgkb/73787952.html,0,73787952
Dhrs7,66375,Dhrs7/75081208.html,0,75081208
Dicer1,192119,Dicer1/74988272.html,0,74988272
Dio3,107585,Dio3/71717188.html,0,71717188
Dip3b,216190,Dip3b/72080165.html,0,72080165
Diras1,208666,Diras1/72103819.html,0,72103819
Dirc2,224132,Dirc2/72339397.html,0,72339397
Dkk3,50781,Dkk3/79556605.html,0,79556605
Dlgh2,23859,Dlgh2/73817444.html,0,73817444
Dmwd,13401,Dmwd/2151.html,0,2151
Dnahc11,13411,Dnahc11/73520976.html,0,73520976
Dnalc4,54152,Dnalc4/74047778.html,0,74047778
Dok2,13449,Dok2/2155.html,0,2155
Dpp6,13483,Dpp6/75077203.html,0,75077203
Dtna,13527,Dtna/77413704.html,0,77413704
Dtnbp1,94245,Dtnbp1/75651202.html,0,75651202
Dusp10,63953,Dusp10/73771239.html,0,73771239
Dvl2,13543,Dvl2/72103853.html,0,72103853
Dynlrb1,67068,Dynlrb1/323592.html,0,323592
E130307M08Rik,68047,E130307M08Rik/75146005.html,0,75146005
E2f3,13557,E2f3/1490.html,0,1490
E4f1,13560,E4f1/1199.html,0,1199
Ece2,107522,Ece2/77332686.html,0,77332686
Ecel1,13599,Ecel1/70231305.html,0,70231305
Edg8,94226,Edg8/2175.html,0,2175
Eef1g,67160,Eef1g/74819238.html,0,74819238
Eef2,13629,Eef2/67936204.html,0,67936204
Efcbp1,69352,Efcbp1/72472791.html,0,72472791
Efha1,68514,Efha1/1946.html,0,1946
Efna3,13638,Efna3/381.html,0,381
Egr1,13653,Egr1/71247672.html,0,71247672
Ei24,13663,Ei24/2179.html,0,2179
Eif1b,68969,Eif1b/75651231.html,0,75651231
Eif2ak3,13666,Eif2ak3/2181.html,0,2181
Eif5a,276770,Eif5a/2183.html,0,2183
Elk1,13712,Elk1/2185.html,0,2185
Elmod1,270162,Elmod1/71924269.html,0,71924269
Elovl1,54325,Elovl1/74882527.html,0,74882527
Elovl6,170439,Elovl6/74425551.html,0,74425551
Eml1,68519,Eml1/73992948.html,0,73992948
Eml3,225898,Eml3/71015805.html,0,71015805
En2,13799,En2/74988733.html,0,74988733
Enpp6,320981,Enpp6/74882555.html,0,74882555
Entpd1,12495,Entpd1/393.html,0,393
Entpd2,12496,Entpd2/73732144.html,0,73732144
Eomes,13813,Eomes/395.html,0,395
Epdr2,105298,Epdr2/74881156.html,0,74881156
Ephb6,13848,Ephb6/2191.html,0,2191
Eps15,13858,Eps15/72080144.html,0,72080144
Eps8,13860,Eps8/1705.html,0,1705
Erbb4,13869,Erbb4/72472797.html,0,72472797
Erdr1,170942,Erdr1/378.html,0,378
Esr2,13983,Esr2/71670737.html,0,71670737
Esrra,26379,Esrra/1351.html,0,1351
Esrrg,26381,Esrrg/73616033.html,0,73616033
Etfa,110842,Etfa/74581380.html,0,74581380
Evi5,14020,Evi5/71670743.html,0,71670743
Exoc4,20336,Exoc4/74658239.html,0,74658239
Eya4,14051,Eya4/77280436.html,0,77280436
F11r,16456,F11r/75773698.html,0,75773698
F13a1,74145,F13a1/74882565.html,0,74882565
F2rl1,14063,F2rl1/199391.html,0,199391
F5,14067,F5/73992763.html,0,73992763
Fbn2,14119,Fbn2/72472799.html,0,72472799
Fbxo18,50755,Fbxo18/293462.html,0,293462
Fbxo2,230904,Fbxo2/2210.html,0,2210
Fbxo34,78938,Fbxo34/74882585.html,0,74882585
Fdft1,14137,Fdft1/75041432.html,0,75041432
Fdps,110196,Fdps/76085745.html,0,76085745
Fezf1,73191,Fezf1/72283796.html,0,72283796
Fezf2,54713,Fezf2/75651163.html,0,75651163
Fgd3,30938,Fgd3/72472800.html,0,72472800
Fgfr1,14182,Fgfr1/79588290.html,0,79588290
Fgfr3,14184,Fgfr3/448.html,0,448
Fgfr4,14186,Fgfr4/1581.html,0,1581
Fh1,14194,Fh1/355890.html,0,355890
Filip1,70598,Filip1/73635796.html,0,73635796
Flcn,216805,Flcn/227163.html,0,227163
Flt3l,14256,Flt3l/248334.html,0,248334
Fmnl1,57778,Fmnl1/75041433.html,0,75041433
Fmo1,14261,Fmo1/72008121.html,0,72008121
Fn1,14268,Fn1/72119593.html,0,72119593
Fndc3b,72007,Fndc3b/74988759.html,0,74988759
Folr2,14276,Folr2/1717.html,0,1717
Fos,14281,Fos/79912554.html,0,79912554
Foxa3,15377,Foxa3/1722.html,0,1722
Foxb1,64290,Foxb1/460.html,0,460
Foxb2,14240,Foxb2/1609.html,0,1609
Foxg1,15228,Foxg1/2230.html,0,2230
Fras1,231470,Fras1/73994667.html,0,73994667
Frmd6,319710,Frmd6/73931382.html,0,73931382
Frs3,107971,Frs3/2234.html,0,2234
Fryl,72313,Fryl/70431430.html,0,70431430
Frzb,20378,Frzb/79556658.html,0,79556658
Fut8,53618,Fut8/72007749.html,0,72007749
Fzd3,14365,Fzd3/466.html,0,466
Fzd8,14370,Fzd8/470.html,0,470
G430002G23Rik,114601,G430002G23Rik/73817932.html,0,73817932
Gaa,14387,Gaa/356090.html,0,356090
Gabarapl1,57436,Gabarapl1/654925.html,0,654925
Gabra1,14394,Gabra1/72340131.html,0,72340131
Gabra3,14396,Gabra3/70562043.html,0,70562043
Gabra5,110886,Gabra5/72077453.html,0,72077453
Gabrr2,14409,Gabrr2/79589524.html,0,79589524
Gad1,14415,Gad1/79556706.html,0,79556706
Galnt10,171212,Galnt10/70814342.html,0,70814342
Galnt13,271786,Galnt13/72472803.html,0,72472803
Galnt6,207839,Galnt6/74882595.html,0,74882595
Galntl4,233733,Galntl4/70928328.html,0,70928328
Gas5,14455,Gas5/483.html,0,483
Gba,14466,Gba/1611.html,0,1611
Gbas,14467,Gbas/74819681.html,0,74819681
Gcgr,14527,Gcgr/1613.html,0,1613
Gch1,14528,Gch1/70813921.html,0,70813921
Gckr,231103,Gckr/74274683.html,0,74274683
Gda,14544,Gda/74047444.html,0,74047444
Ggtl3,207182,Ggtl3/75145998.html,0,75145998
Ghitm,66092,Ghitm/1207.html,0,1207
Giyd2,75764,Giyd2/74819688.html,0,74819688
Gjb5,14622,Gjb5/2259.html,0,2259
Gjb6,14623,Gjb6/2261.html,0,2261
Glcci1,170772,Glcci1/74425568.html,0,74425568
Glce,93683,Glce/74641306.html,0,74641306
Gldc,104174,Gldc/77887886.html,0,77887886
Glul,14645,Glul/74047918.html,0,74047918
Gm687,272465,Gm687/71924145.html,0,71924145
Gm967,381217,Gm967/73512353.html,0,73512353
Gnat1,14685,Gnat1/2265.html,0,2265
Gnaz,14687,Gnaz/1730.html,0,1730
Gnb1,14688,Gnb1/61413.html,0,61413
Got2,14719,Got2/76115728.html,0,76115728
Gpd1,14555,Gpd1/74586667.html,0,74586667
Gpr103,229214,Gpr103/71717619.html,0,71717619
Gpr108,78308,Gpr108/1619.html,0,1619
Gpr115,78249,Gpr115/71587931.html,0,71587931
Gpr133,243277,Gpr133/74511759.html,0,74511759
Gpr139,209776,Gpr139/79490116.html,0,79490116
Gpr155,68526,Gpr155/70562055.html,0,70562055
Gpr156,239845,Gpr156/74641322.html,0,74641322
Gpr161,240888,Gpr161/70562045.html,0,70562045
Gpr3,14748,Gpr3/74511769.html,0,74511769
Gpr56,14766,Gpr56/71015815.html,0,71015815
Gprk5,14773,Gprk5/77371851.html,0,77371851
Gpx3,14778,Gpx3/75080750.html,0,75080750
Grb10,14783,Grb10/522.html,0,522
Grb14,50915,Grb14/73997150.html,0,73997150
Grem2,23893,Grem2/73992910.html,0,73992910
Grin3a,242443,Grin3a/73907499.html,0,73907499
Grp,225642,Grp/1363.html,0,1363
Gsg1l,269994,Gsg1l/73636097.html,0,73636097
Gsn,227753,Gsn/72081395.html,0,72081395
Gstk1,76263,Gstk1/72129245.html,0,72129245
Gsto1,14873,Gsto1/74511807.html,0,74511807
Gtf2f1,98053,Gtf2f1/67870080.html,0,67870080
Gtf2i,14886,Gtf2i/2277.html,0,2277
Gucy2f,245650,Gucy2f/74640883.html,0,74640883
H2-T23,15040,H2-T23/75749388.html,0,75749388
Hadhb,231086,Hadhb/76115729.html,0,76115729
Hap1,15114,Hap1/549.html,0,549
Hapln1,12950,Hapln1/77332706.html,0,77332706
Hba-a1,15122,Hba-a1/77332708.html,0,77332708
Hbb-b2,15130,Hbb-b2/77371773.html,0,77371773
Hcn1,15165,Hcn1/77280561.html,0,77280561
Hdac6,15185,Hdac6/74819462.html,0,74819462
Hdac7a,56233,Hdac7a/75077262.html,0,75077262
Hectd2,226098,Hectd2/2002.html,0,2002
Heg1,77446,Heg1/74958616.html,0,74958616
Hemk2,67768,Hemk2/1233.html,0,1233
Hes3,15207,Hes3/2287.html,0,2287
Hes6,55927,Hes6/1504.html,0,1504
Hhip,15245,Hhip/71358556.html,0,71358556
Hiatl1,66631,Hiatl1/77414177.html,0,77414177
Higd1a,56295,Higd1a/2291.html,0,2291
Hist3h2a,319162,Hist3h2a/74583150.html,0,74583150
Hkr3,100090,Hkr3/1940.html,0,1940
Hmox2,15369,Hmox2/75774681.html,0,75774681
Hnf4a,15378,Hnf4a/1746.html,0,1746
Hoxa5,15402,Hoxa5/544903.html,0,544903
Hoxb13,15408,Hoxb13/2299.html,0,2299
Hoxd9,15438,Hoxd9/1623.html,0,1623
Hpcal4,170638,Hpcal4/73520985.html,0,73520985
Hrh1,15465,Hrh1/72283792.html,0,72283792
Hrh2,15466,Hrh2/74724750.html,0,74724750
Hs6st2,50786,Hs6st2/72129255.html,0,72129255
Hsdl2,72479,Hsdl2/74047906.html,0,74047906
Hspa12a,73442,Hspa12a/74047899.html,0,74047899
Hspa4l,18415,Hspa4l/75749390.html,0,75749390
Hspb6,243912,Hspb6/74882616.html,0,74882616
Hspb7,29818,Hspb7/579.html,0,579
Hspb8,80888,Hspb8/77866850.html,0,77866850
Htr2b,15559,Htr2b/79556708.html,0,79556708
Htr2c,15560,Htr2c/73636098.html,0,73636098
Htr5b,15564,Htr5b/71247644.html,0,71247644
Icmt,57295,Icmt/585.html,0,585
Icosl,50723,Icosl/1217.html,0,1217
Ier3,15937,Ier3/72008119.html,0,72008119
Ifi205,226695,Ifi205/75079787.html,0,75079787
Ifit3,15959,Ifit3/74047911.html,0,74047911
Ifnar1,15975,Ifnar1/588.html,0,588
Igsf11,207683,Igsf11/72103820.html,0,72103820
Igsf4d,239857,Igsf4d/73635999.html,0,73635999
Il10ra,16154,Il10ra/75041443.html,0,75041443
Il11ra1,16157,Il11ra1/2315.html,0,2315
Il11ra2,16158,Il11ra2/75041444.html,0,75041444
Ilf3,16201,Ilf3/74425549.html,0,74425549
Impg1,63859,Impg1/2321.html,0,2321
Ina,226180,Ina/71836833.html,0,71836833
Inpp4b,234515,Inpp4b/72080054.html,0,72080054
Inpp5a,212111,Inpp5a/73994713.html,0,73994713
Irak1,16179,Irak1/2323.html,0,2323
Isgf3g,16391,Isgf3g/2329.html,0,2329
Itgbl1,223272,Itgbl1/74988458.html,0,74988458
Itpka,228550,Itpka/79589520.html,0,79589520
Itsn1,16443,Itsn1/1365.html,0,1365
Jmjd2b,193796,Jmjd2b/2331.html,0,2331
Junb,16477,Junb/2335.html,0,2335
Jund1,16478,Jund1/606.html,0,606
Jundm2,81703,Jundm2/73930842.html,0,73930842
Jup,16480,Jup/74425547.html,0,74425547
Kcnc2,268345,Kcnc2/75147765.html,0,75147765
Kcnc4,99738,Kcnc4/1756.html,0,1756
Kcne2,246133,Kcne2/1758.html,0,1758
Kcnf1,382571,Kcnf1/71358578.html,0,71358578
Kcng4,66733,Kcng4/72081560.html,0,72081560
Kcnip1,70357,Kcnip1/1760.html,0,1760
Kcnip3,56461,Kcnip3/71587887.html,0,71587887
Kcnip4,80334,Kcnip4/71924387.html,0,71924387
Kcnj14,211480,Kcnj14/75651203.html,0,75651203
Kcnj16,16517,Kcnj16/2341.html,0,2341
Kcnj2,16518,Kcnj2/77874598.html,0,77874598
Kcnj3,16519,Kcnj3/72340132.html,0,72340132
Kcnj6,16522,Kcnj6/609.html,0,609
Kcnj9,16524,Kcnj9/72119580.html,0,72119580
Kcnk13,217826,Kcnk13/1762.html,0,1762
Kcns3,238076,Kcns3/77371817.html,0,77371817
Kcnv2,240595,Kcnv2/1764.html,0,1764
Kctd1,106931,Kctd1/70744515.html,0,70744515
Kctd4,67516,Kctd4/71063818.html,0,71063818
Kctd5,69259,Kctd5/1629.html,0,1629
Kctd9,105440,Kctd9/70813924.html,0,70813924
Khdrbs3,13992,Khdrbs3/73769321.html,0,73769321
Kirrel3,67703,Kirrel3/71920516.html,0,71920516
Klhl1,93688,Klhl1/73520995.html,0,73520995
Kremen1,84035,Kremen1/2362.html,0,2362
